cve_id,description,cvss_score,published_date,epss_score,days_since_published,in_cisa_kev,cisa_exploitation_deadline,has_public_poc,poc_count,min_exploit_difficulty,affected_packages_count,primary_ecosystem,has_fixed_version,attack_vector,requires_authentication,requires_user_interaction,scope_changed,in_github_advisories,github_affected_count,patch_available,otx_threat_score,malware_associated,active_exploits
CVE-2025-41340,A lack of authorisation vulnerability has been detected in CanalDenuncia.app. This vulnerability allows an attacker to access other users' information by sending a POST through the parameters 'id_tp_denuncia' and 'id_sociedad' in '/backend/api/buscarTipoDenunciabyId.php'.,7.5,2025-11-04 14:15:35.993000+00:00,0.00047,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-41341,A lack of authorisation vulnerability has been detected in CanalDenuncia.app. This vulnerability allows an attacker to access other users' information by sending a POST through the parameters 'id_denuncia' and 'seguro' in '/backend/api/buscarUsuarioByDenuncia.php'.,7.5,2025-11-04 14:15:36.133000+00:00,0.00047,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-41342,A lack of authorisation vulnerability has been detected in CanalDenuncia.app. This vulnerability allows an attacker to access other users' information by sending a POST through the parameter 'id_user' in '/backend/api/buscarUsuarioId.php'.,7.5,2025-11-04 14:15:36.277000+00:00,0.00047,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-41343,A lack of authorisation vulnerability has been detected in CanalDenuncia.app. This vulnerability allows an attacker to access other users' information by sending a POST through the parameter 'email' in '/backend/api/users/searchUserByEmail.php'.,7.5,2025-11-04 14:15:36.417000+00:00,0.00047,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-41344,A lack of authorisation vulnerability has been detected in CanalDenuncia.app. This vulnerability allows an attacker to access other users' information by sending a POST through the parameter 'id_archivo' in '/backend/api/verArchivo.php'.,7.5,2025-11-04 14:15:36.560000+00:00,0.00047,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-41345,A lack of authorisation vulnerability has been detected in CanalDenuncia.app. This vulnerability allows an attacker to access other users' information by sending a POST through the parameters 'id_denuncia' and 'id_user' in '/backend/api/buscarDenunciasById.php'.,7.5,2025-11-04 14:15:36.703000+00:00,0.00047,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-12184,"The MeetingList plugin for WordPress is vulnerable to Stored Cross-Site Scripting via admin settings in all versions up to, and including, 0.11 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with administrator-level permissions and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page. This only affects multi-site installations and installations where unfiltered_html has been disabled.",4.4,2025-11-04 15:15:37.163000+00:00,0.00033,118,0,-1,0,0,unknown,0,unknown,0,network,1,0,1,0,0,0,0,0,0
CVE-2025-63294,WorkDo HRM SaaS HR and Payroll Tool 8.1 is affected vulnerable to Insecure Permissions. An authenticated user can create leave or resignation records on behalf of other users.,6.5,2025-11-04 16:16:01.090000+00:00,0.00031,118,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-54323,"An issue was discovered in the camera in Samsung Mobile Processor Exynos 980, 990, 850, 1080, 2100, 1280, 2200, 1330, 1380, 1480, 2400, and 1580. Improper debug printing leads to information leakage.",7.5,2025-11-04 17:16:22.243000+00:00,0.00042,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-54329,"An issue was discovered in NAS in Samsung Mobile Processor, Wearable Processor, and Modem Exynos 980, 990, 850, 2100, 1280, 2200, 1330, 1380, 1480, 2400, 1580, 2500, W920, W930, W1000, Modem 5123, Modem 5300, and Modem 5400. The function used to send a multiple-payloads message (including an SMS message) lacks bounds checking, which can lead to a heap overflow.",7.5,2025-11-04 17:16:22.377000+00:00,0.00067,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-54330,An issue was discovered in NPU in Samsung Mobile Processor Exynos 1380 through July 2025. There is an Out-of-bounds Read of q->bufs[] in the __is_done_for_me function.,5.3,2025-11-04 17:16:22.567000+00:00,0.00045,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-54331,An issue was discovered in NPU in Samsung Mobile Processor Exynos 1380 through July 2025. There is an Untrusted Pointer Dereference of src_hdr in the copy_ncp_header function.,5.3,2025-11-04 17:16:22.740000+00:00,0.00064,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-54332,An issue was discovered in NPU in Samsung Mobile Processor Exynos 1380 through July 2025. There is a NULL Pointer Dereference of profiler.node in the npu_vertex_profileoff function.,7.5,2025-11-04 17:16:22.853000+00:00,0.00066,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-54863,"Radiometrics VizAir is vulnerable to exposure of the system's REST API key through a publicly accessible configuration file. This allows attackers to remotely alter weather data and configurations, automate attacks against multiple instances, and extract sensitive meteorological data, which could potentially compromise airport operations. Additionally, attackers could flood the system with false alerts, leading to a denial-of-service condition and significant disruption to airport operations. Unauthorized remote control over aviation weather monitoring and data manipulation could result in incorrect flight planning and hazardous takeoff and landing conditions.",10.0,2025-11-04 17:16:22.967000+00:00,0.00059,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,1,0,0,0,0,0,0
CVE-2025-60925,codeshare v1.0.0 was discovered to contain an information leakage vulnerability.,5.3,2025-11-04 17:16:23.143000+00:00,0.00053,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-61945,"Radiometrics VizAir is vulnerable to any remote attacker via access to the admin panel of the VizAir system without authentication. Once inside, the attacker can modify critical weather parameters such as wind shear alerts, inversion depth, and CAPE values, which are essential for accurate weather forecasting and flight safety. This unauthorized access could result in the disabling of vital alerts, causing hazardous conditions for aircraft, and manipulating runway assignments, which could result in mid-air conflicts or runway incursions.",10.0,2025-11-04 17:16:23.320000+00:00,0.00213,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,1,0,0,0,0,0,0
CVE-2025-61956,"Radiometrics VizAir is vulnerable to a lack of authentication mechanisms for critical functions, such as admin access and API requests. Attackers can modify configurations without authentication, potentially manipulating active runway settings and misleading air traffic control (ATC) and pilots. Additionally, manipulated meteorological data could mislead forecasters and ATC, causing inaccurate flight planning.",10.0,2025-11-04 17:16:23.490000+00:00,0.00114,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,1,0,0,0,0,0,0
CVE-2025-54325,"An issue was discovered in VTS in Samsung Mobile Processor and Wearable Processor Exynos 1080, 1280, 2200, 1380, 1480, 2400, 1580, 2500, W920, W930, W1000. A race condition in the VTS driver results in an out-of-bounds read, leading to an information leak.",5.3,2025-11-04 18:16:45.273000+00:00,0.00064,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-54333,An issue was discovered in NPU in Samsung Mobile Processor Exynos 1380 through July 2025. There is an Invalid Pointer Dereference of node in the get_vs4l_profiler_node function.,5.3,2025-11-04 18:16:45.377000+00:00,0.00064,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-10875,Improper Neutralization of Input Used for LLM Prompting vulnerability in Salesforce Mulesoft Anypoint Code Builder allows Code Injection.This issue affects Mulesoft Anypoint Code Builder: before 1.11.6.,6.5,2025-11-04 19:17:09.160000+00:00,0.0006,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-12108,The Survision LPR Camera system does not enforce password protection by default. This allows access to the configuration wizard immediately without a login prompt or credentials check.,9.3,2025-11-04 19:17:09.740000+00:00,0.00061,118,0,-1,0,0,unknown,0,unknown,0,unknown,0,0,0,0,0,0,0,0,0
CVE-2025-52512,"An issue was discovered in Samsung Mobile Processor Exynos 2400, 1580, 2500. A race condition in the HTS driver results in out-of-bounds memory access, leading to a denial of service.",7.5,2025-11-04 19:17:11.170000+00:00,0.00065,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-52513,"An issue was discovered in Samsung Mobile Processor Exynos 2400, 1580, 2500. A race condition in the HTS driver results in an out-of-bounds write, leading to a denial of service.",7.5,2025-11-04 19:17:11.273000+00:00,0.00065,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-54334,"An issue was discovered in the NPU driver in Samsung Mobile Processor Exynos 1280, 2200, 1380, 1480, 2400, 1580, 2500. There is a NULL Pointer Dereference of hdev in the __npu_vertex_bootup function.",7.5,2025-11-04 19:17:11.373000+00:00,0.00066,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-64318,Improper Neutralization of Input Used for LLM Prompting vulnerability in Salesforce Mulesoft Anypoint Code Builder allows Manipulating Writeable Configuration Files.This issue affects Mulesoft Anypoint Code Builder: before 1.12.1.,5.3,2025-11-04 19:17:11.480000+00:00,0.00047,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-64319,Incorrect Permission Assignment for Critical Resource vulnerability in Salesforce Mulesoft Anypoint Code Builder allows Manipulating Writeable Configuration Files.This issue affects Mulesoft Anypoint Code Builder: before 1.12.1,5.3,2025-11-04 19:17:11.577000+00:00,0.00044,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-64320,Improper Neutralization of Input Used for LLM Prompting vulnerability in Salesforce Agentforce Vibes Extension allows Code Injection.This issue affects Agentforce Vibes Extension: before 3.2.0.,6.5,2025-11-04 19:17:11.693000+00:00,0.0006,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-64321,Improper Neutralization of Input Used for LLM Prompting vulnerability in Salesforce Agentforce Vibes Extension allows Manipulating Writeable Configuration Files.This issue affects Agentforce Vibes Extension: before 3.3.0.,5.3,2025-11-04 19:17:11.790000+00:00,0.00047,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-64322,Incorrect Permission Assignment for Critical Resource vulnerability in Salesforce Agentforce Vibes Extension allows Manipulating Writeable Configuration Files.This issue affects Agentforce Vibes Extension: before 3.3.0.,5.3,2025-11-04 19:17:11.887000+00:00,0.00044,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-23358,"NVIDIA NVApp for Windows contains a vulnerability in the installer, where a local attacker can cause a search path element issue. A successful exploit of this vulnerability might lead to code execution and escalation of privileges.",8.2,2025-11-04 20:17:14.563000+00:00,0.00015,117,0,-1,0,0,unknown,0,unknown,0,local,1,1,1,0,0,0,0,0,0
CVE-2025-33176,"NVIDIA RunAI for all platforms contains a vulnerability where a user could cause an improper restriction of communications channels on an adjacent network. A successful exploit of this vulnerability might lead to escalation of privileges, data tampering, and information disclosure.",6.2,2025-11-04 20:17:14.993000+00:00,0.0002,117,0,-1,0,0,unknown,0,unknown,0,adjacent_network,1,1,1,0,0,0,0,0,0
CVE-2025-49494,"An issue was discovered in Samsung Mobile Processor, Wearable Processor, and Modem Exynos 2100, 1280, 2200, 1330, 1380, 1480, 9110, Modem 5123. Mishandling of an 5G NRMM packet leads to a Denial of Service.",7.5,2025-11-04 20:17:15.930000+00:00,0.00065,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-54327,"An issue was discovered in VTS in Samsung Mobile Processor and Wearable Processor Exynos 1280, 2200, 1380, W920, W930, W1000. Improper input validation in the VTS driver leads to an arbitrary write.",6.5,2025-11-04 20:17:16.653000+00:00,0.00091,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-61431,A reflected cross-site scripted (XSS) vulnerability in the /jsp/gsfr_feditorHTML.jsp endpoint of Zucchetti ZMaintenance Infinity and Infinity Zucchetti v4.1 and earlier allows attackers to execute arbitrary Javascript in the context of a user's browser via injecting a crafted payload into the pHtmlSource parameter. A vendor fix was released on 2025-06-18.,6.1,2025-11-04 20:17:27.823000+00:00,0.00039,117,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2024-56426,"An issue was discovered in Samsung Mobile Processor and Wearable Processor Exynos 980, 990, 850, 1080, 2100, 1280, 2200, 1330, 1380, 1480, 2400, W920, W930, W1000. The lack of a length check leads to out-of-bounds writes via malformed USB packets to the target.",7.5,2025-11-04 21:15:33.667000+00:00,0.00066,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-27374,"An issue was discovered in the Secure Boot component in Samsung Mobile Processor and Wearable Processor Exynos 9820, 9825, 980, 990, 850, 1080, 1280, 2200, 1330, 1380, 1480, 2400. The lack of a length check leads to out-of-bounds writes.",5.3,2025-11-04 21:15:36.523000+00:00,0.00064,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-32786,"The GLPI Inventory Plugin handles network discovery, inventory, software deployment, and data collection for GLPI agents. Versions 1.5.0 and below are vulnerable to SQL Injection. This issue is fixed in version 1.5.1.",7.5,2025-11-04 21:15:36.663000+00:00,0.00093,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-47776,"Mantis Bug Tracker (MantisBT) is an open source issue tracker. Due to incorrect use of loose (==) instead of strict (===) comparison in the authentication code in versions 2.27.1 and below.PHP type juggling will cause certain MD5 hashes matching scientific notation to be interpreted as numbers. Instances using the MD5 login method allow an attacker who knows the victim's username and has access to an account with a password hash that evaluates to zero to log in without knowing the victim's actual password, by using any other password with a hash that also evaluates to zero This issue is fixed in version 2.27.2.",9.1,2025-11-04 21:15:37.367000+00:00,0.00088,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-48076,Galette is a membership management web application for non profit organizations. Versions 1.1.5.2 and below allow a user to edit a group name and insert an XSS payload. This issue is fixed in version 1.2.0.,5.4,2025-11-04 21:15:37.513000+00:00,0.00041,117,0,-1,0,0,unknown,0,unknown,0,network,1,1,1,0,0,0,0,0,0
CVE-2025-48884,"Galette is a membership management web application for non profit organizations. In versions 1.1.5.2 and below, Galette's Document Type is vulnerable to Cross-site Scripting. This issue is fixed in version 1.2.0.",6.1,2025-11-04 21:15:37.660000+00:00,0.00041,117,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-52910,"An issue was discovered in the GPU in Samsung Mobile Processor and Wearable Processor Exynos 1280, 2200, 1330, 1380, 1480, 2400. A Use-After-Free leads to privilege escalation.",9.8,2025-11-04 21:15:37.970000+00:00,0.00059,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-54335,"An issue was discovered in the GPU driver in Samsung Mobile Processor Exynos 1480, 2400, 1580, 2500. There is a use-after-free in the Xclipse GPU Driver.",6.5,2025-11-04 21:15:39.170000+00:00,0.00045,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-55155,"Mantis Bug Tracker (MantisBT) is an open source issue tracker. In versions 2.27.1 and below, when a user edits their profile to change their e-mail address, the system saves it without validating that it actually belongs to the user. This could result in storing an invalid email address, preventing the user from receiving system notifications. Notifications sent to another person's email address could lead to information disclosure. This issue is fixed in version 2.27.2.",5.4,2025-11-04 21:15:39.280000+00:00,0.0002,117,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-54496,"A maliciously crafted project file may cause a heap-based buffer 
overflow in 
Fuji Electric Monitouch V-SFT-6, which may allow the attacker to execute arbitrary code.",7.8,2025-11-04 22:16:28.560000+00:00,0.00023,117,0,-1,0,0,unknown,0,unknown,0,local,0,1,0,0,0,0,0,0,0
CVE-2025-54526,"Fuji Electric Monitouch V-SFT-6 is vulnerable to a stack-based buffer 
overflow while processing a specially crafted project file, which may 
allow an attacker to execute arbitrary code.",7.8,2025-11-04 22:16:28.737000+00:00,0.00023,117,0,-1,0,0,unknown,0,unknown,0,local,0,1,0,0,0,0,0,0,0
CVE-2025-56230,Tencent Docs Desktop 3.9.20 and earlier suffers from Missing SSL Certificate Validation in the update component.,7.5,2025-11-04 22:16:31.500000+00:00,0.00035,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-62369,"Xibo is an open source digital signage platform with a web content management system (CMS). Versions 4.3.0 and below contain a Remote Code Execution vulnerability in the CMS Developer menu's Module Templating functionality, allowing authenticated users with ""System -> Add/Edit custom modules and templates"" permissions to manipulate Twig filters and execute arbitrary server-side functions as the web server user. This issue is fixed in version 4.3.1. To workaround this issue, use the 4.1 and 4.2 patch commits.",7.2,2025-11-04 22:16:38.160000+00:00,0.00426,117,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-62507,"Redis is an open source, in-memory database that persists on disk. In versions 8.2.0 and above, a user can run the XACKDEL command with multiple ID's and trigger a stack buffer overflow, which may potentially lead to remote code execution. This issue is fixed in version 8.2.3. To workaround this issue without patching the redis-server executable is to prevent users from executing XACKDEL operation. This can be done using ACL to restrict XACKDEL command.",8.8,2025-11-04 22:16:38.330000+00:00,0.00121,117,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-62520,"Mantis Bug Tracker (MantisBT) is an open source issue tracker. In versions 2.27.1 and below, due to insufficient access-level checks, any non-admin user with access to manage_config_columns_page.php can use the Copy From action to retrieve the columns configuration from a private project they have no access to. This issue is fixed in version 2.27.2.",4.3,2025-11-04 22:16:38.487000+00:00,0.00037,117,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-62715,"ClipBucket v5 is an open source video sharing platform. Versions 5.5.2-#147 and below contain a stored Cross-Site Scripting (XSS) vulnerability in ClipBucket’s Collection tags feature. An authenticated normal user can create a tag containing HTML or JavaScript, which is later rendered unescaped in collection detail and tag-list pages. As a result, arbitrary JavaScript executes in the browsers of all users who view the affected pages. This issue is fixed in version 5.5.2-#152.",5.4,2025-11-04 22:16:38.637000+00:00,0.00041,117,0,-1,0,0,unknown,0,unknown,0,network,1,1,1,0,0,0,0,0,0
CVE-2025-62719,"LinkAce is a self-hosted archive to collect website links. In versions 2.3.0 and below, the htmlKeywordsFromUrl function in the FetchController class accepts user-provided URLs and makes HTTP requests to them without validating that the destination is not an internal or private network resource. This Server-Side Request Forgery (SSRF) vulnerability allows authenticated attackers to use the application server to perform port scanning and service discovery on internal networks. Practical impact is very limited because the function only extracts content from HTML meta keywords tags, which prevents meaningful data exfiltration from databases, APIs, or cloud metadata endpoints. This issue is fixed in version 2.4.0.",4.3,2025-11-04 22:16:38.787000+00:00,0.00039,117,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-62720,"LinkAce is a self-hosted archive to collect website links. Versions 2.3.1 and below allow any authenticated user to export the entire database of links from all users in the system, including private links that should only be accessible to their owners. The HTML and CSV export functions in the ExportController class retrieve all links without applying any ownership or visibility filtering, effectively bypassing all access controls implemented elsewhere in the application. This issue is fixed in version 2.4.0.",6.5,2025-11-04 22:16:38.973000+00:00,0.00042,117,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-62721,"LinkAce is a self-hosted archive to collect website links. In versions 2.3.1 and below, authenticated RSS feed endpoints in the FeedController class fail to implement proper authorization checks, allowing any authenticated user to access all links, lists, and tags from all users in the system, regardless of their ownership or visibility settings. This issue is fixed in version 2.4.0.",6.5,2025-11-04 22:16:39.120000+00:00,0.00042,117,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-59595,"CVE-2025-59595 is an internally discovered denial of service 
vulnerability in versions of Secure Access prior to 14.12. An attacker 
can send a specially crafted packet to a server in a non-default 
configuration and cause the server to crash.",7.5,2025-11-04 23:15:43.773000+00:00,0.00043,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-59596,"CVE-2025-59596 is a denial-of-service vulnerability in Secure Access 
Windows client versions 12.0 to 14.10 that is addressed in version 
14.12. If a local networking policy is active, attackers on an adjacent 
network may be able to send a crafted packet and cause the client system
 to crash.",6.5,2025-11-04 23:15:43.907000+00:00,0.00019,117,0,-1,0,0,unknown,0,unknown,0,adjacent_network,0,0,0,0,0,0,0,0,0
CVE-2025-62722,"LinkAce is a self-hosted archive to collect website links. In versions 2.3.1 and below, the social media sharing functionality contains a Stored Cross-Site Scripting (XSS) vulnerability that allows any authenticated user to inject arbitrary JavaScript by creating a link with malicious HTML in the title field. When a user views the link details page and the shareable links are rendered, the malicious JavaScript executes in their browser. This vulnerability affects multiple sharing services and can be exploited to steal session cookies, perform actions on behalf of users, or deliver malware. This issue is fixed in version 2.4.0.",5.4,2025-11-04 23:15:44.020000+00:00,0.0004,117,0,-1,0,0,unknown,0,unknown,0,network,1,1,1,0,0,0,0,0,0
CVE-2025-64106,"Cursor is a code editor built for programming with AI. In versions 1.7.28 and below, an input validation flaw in Cursor's MCP server installation enables specially crafted deep-links to bypass the standard security warnings and conceal executed commands from users if they choose to accept the server. If an attacker is able to convince a victim to navigate to a malicious deeplink, the victim will not see the correct speedbump modal, and if they choose to accept, will execute commands specified by the attackers deeplink.",8.8,2025-11-04 23:15:44.170000+00:00,0.00073,117,0,-1,0,0,unknown,0,unknown,0,network,0,1,0,0,0,0,0,0,0
CVE-2025-64107,"Cursor is a code editor built for programming with AI. In versions 1.7.52 and below, manipulating internal settings may lead to RCE. Cursor detects path manipulation via forward slashes (./.cursor/./././././mcp.json etc.), and requires human approval to complete the operation. However, the same kind of manipulation using backslashes was not correctly detected, allowing an attacker who had already achieved prompt injection or some other level of control to overwrite sensitive editor files without approval on Windows machines. This issue is fixed in version 2.0.",8.8,2025-11-04 23:15:44.330000+00:00,0.00065,117,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-64108,"Cursor is a code editor built for programming with AI. In versions 1.7.44 and below, various NTFS path quirks allow a prompt injection attacker to circumvent sensitive file protections and overwrite files which Cursor requires human approval to overwrite. Modification of some of the protected files can lead to RCE. Must be chained with a prompt injection or malicious model attach. Only affects systems supporting NTFS. This issue is fixed in version 2.0.",8.8,2025-11-04 23:15:44.470000+00:00,0.00103,117,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-64109,"Cursor is a code editor built for programming with AI. In versions and below, a vulnerability in the Cursor CLI Beta allowed an attacker to achieve remote code execution through the MCP (Model Context Protocol) server mechanism by uploading a malicious MCP configuration in .cursor/mcp.json file in a GitHub repository. Once a victim clones the project and opens it using Cursor CLI, the command to run the malicious MCP server is immediately executed without any warning, leading to potential code execution as soon as the command runs. This issue is fixed in version 2025.09.17-25b418f.",8.8,2025-11-05 00:15:34.810000+00:00,0.00209,117,0,-1,0,0,unknown,0,unknown,0,network,0,1,0,0,0,0,0,0,0
CVE-2025-64110,"Cursor is a code editor built for programming with AI. In versions 1.7.23 and below, a logic bug allows a malicious agent to read sensitive files that should be protected via cursorignore. An attacker who has already achieved prompt injection, or a malicious model, could create a new cursorignore file which can invalidate the configuration of pre-existing ones. This could allow a malicious agent to read protected files. This issue is fixed in version 2.0.",7.5,2025-11-05 00:15:34.957000+00:00,0.00047,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-12735,"The expr-eval library is a JavaScript expression parser and evaluator designed to safely evaluate mathematical expressions with user-defined variables. However, due to insufficient input validation, an attacker can pass a crafted context object or use MEMBER of the context object into the evaluate() function and trigger arbitrary code execution.",9.8,2025-11-05 01:15:33.313000+00:00,0.00049,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-12582,"The Features plugin for WordPress is vulnerable to unauthorized modification of data due to a missing capability check on the 'features_revert_option AJAX endpoint in all versions up to, and including, 0.0.2. This makes it possible for authenticated attackers, with Subscriber-level access and above, to revert options.",4.3,2025-11-05 03:15:42.703000+00:00,0.00039,117,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-8871,"The Everest Forms (Pro) plugin for WordPress is vulnerable to PHP Object Injection in all versions up to, and including, 1.9.7 via deserialization of untrusted input in the mime_content_type() function. This makes it possible for unauthenticated attackers to inject a PHP Object. This vulnerability may be exploited by unauthenticated attackers when a form is present on the site with a non-required signature form field along with an image upload field. No known POP chain is present in the vulnerable software, which means this vulnerability has no impact unless another plugin or theme containing a POP chain is installed on the site. If a POP chain is present via an additional plugin or theme installed on the target system, it may allow the attacker to perform actions like delete arbitrary files, retrieve sensitive data, or execute code depending on the POP chain present. This vulnerability is only exploitable in PHP versions prior to 8.",5.6,2025-11-05 03:15:42.880000+00:00,0.00103,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-11835,"The Paid Membership Subscriptions – Effortless Memberships, Recurring Payments & Content Restriction plugin for WordPress is vulnerable to unauthorized modification of data due to a missing capability and validation check on the PMS_AJAX_Checkout_Handler::process_payment() function in all versions up to, and including, 2.16.4. This makes it possible for unauthenticated attackers to trigger stored auto-renew charges for arbitrary members.",5.3,2025-11-05 04:15:32.063000+00:00,0.00055,117,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-12580,"The SMS for WordPress plugin for WordPress is vulnerable to Reflected Cross-Site Scripting via the 'paged' parameter in all versions up to, and including, 1.1.8 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts in pages that execute if they can successfully trick a user into performing an action such as clicking on a link.",6.1,2025-11-05 04:15:33.040000+00:00,0.00149,117,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-64448,Rejected reason: Not used,,2025-11-05 04:15:33.227000+00:00,,117,0,-1,0,0,unknown,0,unknown,0,unknown,0,0,0,0,0,0,0,0,0
CVE-2025-64449,Rejected reason: Not used,,2025-11-05 04:15:33.313000+00:00,,117,0,-1,0,0,unknown,0,unknown,0,unknown,0,0,0,0,0,0,0,0,0
CVE-2025-64450,Rejected reason: Not used,,2025-11-05 04:15:33.377000+00:00,,117,0,-1,0,0,unknown,0,unknown,0,unknown,0,0,0,0,0,0,0,0,0
CVE-2025-64451,Rejected reason: Not used,,2025-11-05 04:15:33.440000+00:00,,117,0,-1,0,0,unknown,0,unknown,0,unknown,0,0,0,0,0,0,0,0,0
CVE-2025-64452,Rejected reason: Not used,,2025-11-05 04:15:33.503000+00:00,,117,0,-1,0,0,unknown,0,unknown,0,unknown,0,0,0,0,0,0,0,0,0
CVE-2025-64453,Rejected reason: Not used,,2025-11-05 04:15:33.573000+00:00,,117,0,-1,0,0,unknown,0,unknown,0,unknown,0,0,0,0,0,0,0,0,0
CVE-2025-64454,Rejected reason: Not used,,2025-11-05 04:15:33.637000+00:00,,117,0,-1,0,0,unknown,0,unknown,0,unknown,0,0,0,0,0,0,0,0,0
CVE-2025-64455,Rejected reason: Not used,,2025-11-05 04:15:33.703000+00:00,,117,0,-1,0,0,unknown,0,unknown,0,unknown,0,0,0,0,0,0,0,0,0
